title,description,category,datatype,text
William_P._Bolton,American lawyer and politician (1885-1964),politician,Z,"Bolton ( (listen), locally ) is a large town in Greater Manchester in North West England, historically and traditionally a part of Lancashire. A former mill town, Bolton has been a production centre for textiles since Flemish weavers settled in the area in the 14th century, introducing a wool and cotton-weaving tradition. The urbanisation and development of the town largely coincided with the introduction of textile manufacture during the Industrial Revolution. Bolton was a 19th-century boomtown and, at its zenith in 1929, its 216 cotton mills and 26 bleaching and dyeing works made it one of the largest and most productive centres of cotton spinning in the world. The British cotton industry declined sharply after the First World War and, by the 1980s, cotton manufacture had virtually ceased in Bolton. Close to the West Pennine Moors, Bolton is 10 miles (16 km) north-west of Manchester. It is surrounded by several neighbouring towns and villages that together form the Metropolitan Borough of Bolton, of which Bolton is the administrative centre. The town of Bolton has a population of 139,403, whilst the wider metropolitan borough has a population of 262,400. Bolton originated as a small settlement in the moorland known as Bolton le Moors. In the English Civil War, the town was a Parliamentarian outpost in a staunchly Royalist region and, as a result, was stormed by 3,000 Royalist troops led by Prince Rupert of the Rhine in 1644."
José_Tavares_de_Moura_Neto,Brazilian politician,politician,Z,"Vietnam (sometimes written as Viet Nam, Vietnamese: Việt Nam, [vîət nāːm] (listen)), officially the Socialist Republic of Vietnam, is a country in Southeast Asia. It is located at the eastern edge of the Indochinese Peninsula, and is divided into 58 provinces and five municipalities, covering 331,699 square kilometres, with a population of over 96 million inhabitants, making it the world's sixteenth-most populous country. Vietnam shares borders with China to the north, and Laos and Cambodia to the west; while maintaining maritime borders with Thailand through the Gulf of Thailand, and the Philippines, Indonesia and Malaysia through the South China Sea. Its capital is Hanoi, and the largest city is Ho Chi Minh City. Archaeological excavations indicate that Vietnam was inhabited as early as the Paleolithic age. The ancient Vietnamese nation, which was centered on the Red River valley and nearby coastal areas, was annexed by the Han dynasty in the 2nd century BC, which subsequently made Vietnam a division of Imperial China for over a millennium. The first independent monarchy emerged in the 10th century AD. This paved the way for successive imperial dynasties as the nation expanded southward until the Indochina Peninsula was colonised by the French in the late 19th century. Modern Vietnam was born upon the Proclamation of Independence from France in 1945. Following Vietnamese victory against the French in the First Indochina War, which ended in 1954, the nation was divided into two rival states: communist North and anti-communist South."
John_Crowley_(1659–1728),British Member of Parliament (1689-1728),politician,Z,"List of English writers lists writers in English, born or raised in England (or who lived in England for a lengthy period), who already have Wikipedia pages. References for the information here appear on the linked Wikipedia pages. The list is incomplete – please help to expand it by adding Wikipedia page-owning writers who have written extensively in any genre or field, including science and scholarship. Please follow the entry format. A seminal work added to a writer's entry should also have a Wikipedia page. This is a subsidiary to the List of English people. There are or should be similar lists of Irish, Scots, Welsh, Manx, Jersey, and Guernsey writers. Abbreviations: AV = Authorized King James Version of the Bible, also as = also wrote/writes as, c. = circa; century, cc. = centuries; cleric = Anglican priest, fl. = floruit, RC = Roman Catholic, SF = science fiction, YA = young adult fiction


== A ==


== B ==


== C ==


== See also ==


== References ==

English literature
English novel
List of children's literature authors
List of children's non-fiction writers
List of English-language poets
List of English novelists
Lists of writers"
Hữu_Hiệp_Nguyẽ̂n,Vietnamese politician,politician,Z,"Nguyễn Hữu An (October 1, 1926 – April 9, 1995) was a general in the People's Army of Vietnam. == Overview ==
Nguyễn Hữu An was born in the Truong Yen Commune of the Hoa Lư District, Ninh Bình, Vietnam. He joined the People's Army of Vietnam in September 1945. === First Indochina War ===
In the First Indochina War, An took part in several decisive battles. He participated in the battles of Bong Lau Pass and Lung Phay in 1949. The following year he took part in the Border Campaign, he was commander of 251st Battalion, a battalion of 174th Regiment (CAA Bac Lang) at the Battle of Đông Khê. He successively held titles of battalion commander, regiment deputy commander participating in actions at Bình Liêu, Vĩnh Phúc, and Mộc Châu. In the Battle of Dien Bien Phu, he commanded 174th Regiment of the 316th Division, and three times attacked Hill A1 (Éliane 2). On 7 May 1954 his regiment finally overcame French defences on A1 and this marked one of the final actions in the battle. === Vietnam War ===
In the Vietnam War, He commanded North Vietnamese forces in the Battle of Ia Drang."
Denise_Apt,"politician from Kansas, US",politician,Z,"Brad Barron Renfro (July 25, 1982 – January 15, 2008) was an American actor. Renfro made his film debut at the age of 11 with a starring role in The Client (1994), and went on to appear in 21 feature films. Prior to being cast in The Client, Renfro had no acting background and was living with his grandmother in a trailer park. Director Joel Schumacher wanted to cast a ""tough kid"" who had the necessary life experience to understand the character he would portray. Renfro soon attracted a large fanbase as he continued to star in movies like Tom and Huck and Sleepers. Beginning in the late 1990s, Renfro had difficulties in his private life, including a series of arrests and stints in drug treatment. He died of acute heroin and morphine intoxication at the age of 25. == Early childhood ==
Renfro was born on July 25, 1982, in Knoxville, Tennessee, the son of Angela Denise Olsen (née McCrory) and Mark Renfro, a factory worker. He was raised from the age of five by his paternal grandmother, Joanne Renfro, a church secretary, after his parents divorced. He reportedly did not have a close relationship with his father."
Antoine-Joseph_Lanot,French politician,politician,Z,"Wikipedia ( (listen) wik-ih-PEE-dee-ə or  (listen) wik-ee-) is a free, multilingual online encyclopedia written and maintained by a community of volunteer contributors through a model of open collaboration, using a wiki and encyclopedia based editing system. Wikipedia is the largest and most-read reference work in history, and is consistently one of the 15 most-popular websites as ranked by Alexa; as of 2021, it ranked as the 13th most-popular site. The project carries no advertisements and is hosted by the Wikimedia Foundation, an American non-profit organization funded mainly through individual donations.Wikipedia was launched on January 15, 2001, by Jimmy Wales and Larry Sanger; Sanger coined its name as a portmanteau of ""wiki"" and ""encyclopedia"". Initially available only in English, versions in other languages were quickly developed, like the German Wikipedia. The English Wikipedia, with 6.3 million articles as of May 2021, is the largest of the 321 language editions. Combined, Wikipedia's editions comprise more than 56 million articles, and attract more than 17 million edits and more than 1.7 billion unique visitors per month.Wikipedia has received praise for its enablement of the democratization of knowledge, extent of coverage, unique structure, culture, and reduced amount of commercial bias, but has also been criticized for its perceived unreliability and for exhibiting systemic bias, namely racial bias and gender bias against women, and alleged ideological bias. In 2006, Time magazine stated that the open-door policy of allowing anyone to edit had made Wikipedia the ""biggest and perhaps the best encyclopedia in the world"", and a testament to the vision of Jimmy Wales. In 2018, Facebook and YouTube announced that they would help users detect fake news by suggesting links to related Wikipedia articles. == History ==


=== Nupedia ===

Other collaborative online encyclopedias were attempted before Wikipedia, but none were as successful. Wikipedia began as a complementary project for Nupedia, a free online English-language encyclopedia project whose articles were written by experts and reviewed under a formal process."
Hans_Jasper_Maltzahn,German jurist (1869-1929),politician,Z,"This is a list of fighter aces in World War II, ordered by national origin. For a shorter list with rank and kill count see List of top World War II aces. By nationality:


== Australia ==
There were 103 air aces from Australia during the Second World War. For more information, see List of World War II aces from Australia. == Austria ==
There were 51 air aces from Austria during the Second World War. For more information, see List of World War II aces from Austria. == Belgium ==
There were 14 air aces from Belgium during the Second World War. For more information, see List of World War II aces from Belgium. == Bulgaria ==
There were 2 air aces from Bulgaria during the Second World War. For more information, see List of World War II aces from Bulgaria."
Hari_Sevugan,Vice President of Communications for StudentsFirst,politician,Z,"The healthcare reform debate in the United States has been a political issue focusing upon increasing medical coverage, decreasing costs, insurance reform, and the philosophy of its provision, funding, and government involvement. == Details ==
During the presidency of Barack Obama, who campaigned heavily on accomplishing health care reform, the Patient Protection and Affordable Care Act (PPACA) was enacted in March 2010. In the next administration, President Trump said the healthcare system should work based on free market principles. He endorsed a seven-point plan for healthcare reform:

repeal Obamacare
reduce barriers to the interstate sale of health insurance
institute a full tax deduction for insurance premium payments for individuals
make Health Saving Accounts inheritable
require price transparency
block-grant Medicaid to the states
allow for more overseas drug providers through lowered regulatory barriersHe also suggested that enforcing immigration laws could reduce healthcare costs.The Trump administration made efforts to repeal the ACA and replace it with a different healthcare policy (known as a ""repeal and replace"" approach), but it never succeeded in doing so through Congress. Next, the administration joined a lawsuit seeking to overturn the ACA, and the Supreme Court agreed at the beginning of March 2020 that it would hear the case. Under normal scheduling, the case would be heard in the fall of 2020 and decided in the spring of 2021. However, as the Supreme Court subsequently went on hiatus in response to the coronavirus pandemic, it is unclear when the case will be heard. == Cost debate ==
U.S. healthcare costs were approximately $3.2 trillion or nearly $10,000 per person on average in 2015. Major categories of expense include hospital care (32%), physician and clinical services (20%), and prescription drugs (10%). U.S. costs in 2016 were substantially higher than other OECD countries, at 17.2% GDP versus 12.4% GDP for the next most expensive country (Switzerland)."
Fang_Gao,Chinese general and politician,politician,Z,"Gao Fu (Chinese: 高福; pinyin: Gāo Fú; born 15 November 1961), also known as George Fu Gao, is a Chinese virologist and immunologist. He has served as Director of the Chinese Center for Disease Control and Prevention since 2017 and Dean of the Savaid Medical School of the University of Chinese Academy of Sciences since 2015. Gao is an academician of the Chinese Academy of Sciences and The World Academy of Sciences, as well as a foreign associate of the US National Academy of Sciences and the US National Academy of Medicine. He was awarded the TWAS Prize in Medical Science in 2012 and the Nikkei Asia Prize in 2014. == Early life and education ==
Gao was born on 15 November 1961 in Ying County, Shanxi, China. He entered Shanxi Agricultural University and was assigned to study veterinary medicine even though he did not want to be a veterinarian.After graduating in 1983, he entered the graduate school of Beijing Agricultural University, where he earned a master's degree in microbiology and veterinary epidemiology in 1986. This enabled him to change his career direction to infectious disease research, and he joined the faculty of the university as a teaching assistant and later lecturer in virology. == Education and career abroad ==
In 1991, Gao went to the United Kingdom to study at Oxford University, where he earned his Ph.D. in biochemistry in 1994 under the supervision of David H. L. Bishop and Ernest A. Gould. After a three-month stint at the University of Calgary in Canada, he returned to Oxford as a postdoctoral researcher, working under John I. Bell, Andrew McMichael and Bent K. Jakobsen.In 1999, Gao moved to Harvard Medical School as a Wellcome Trust International Travelling Fellow and conducted research under Don Craig Wiley and Stephen C. Harrison until 2001."
José_Novo_Cazón,Spanish politician,politician,Z,"Galicia (; Galician: Galicia [ɡaˈliθjɐ] or Galiza [ɡaˈliθɐ]; Spanish: Galicia, Portuguese: Galiza) is an autonomous community of Spain and historic nationality under Spanish law. Located in the northwest Iberian Peninsula, it includes the provinces of A Coruña, Lugo, Ourense and Pontevedra. Galicia is located in Atlantic Europe. It is bordered by Portugal to the south, the Spanish autonomous communities of Castile and León and Asturias to the east, the Atlantic Ocean to the west, and the Cantabrian Sea to the north. It had a population of 2,701,743 in 2018 and a total area of 29,574 km2 (11,419 sq mi). Galicia has over 1,660 km (1,030 mi) of coastline, including its offshore islands and islets, among them Cíes Islands, Ons, Sálvora, Cortegada Island, and the largest and most populated, A Illa de Arousa. The area now called Galicia was first inhabited by humans during the Middle Paleolithic period, and takes its name from the Gallaeci, the Celtic people living north of the Douro River during the last millennium BC. Galicia was incorporated into the Roman Empire at the end of the Cantabrian Wars in 19 BC, and was made a Roman province in the 3rd century AD. In 410, the Germanic Suebi established a kingdom with its capital in Braga (Portugal); this kingdom was incorporated into that of the Visigoths in 585. In 711, the Islamic Umayyad Caliphate invaded the Iberian Peninsula conquering the Visigoth kingdom of Hispania by 718, but soon Galicia was incorporated into the Christian kingdom of Asturias by 740."
Bill_Frederick,American politician,politician,Z,"The Bill & Melinda Gates Foundation (BMGF), a merging of the William H. Gates Foundation and the Gates Learning Foundation, is an American private foundation founded by Bill and Melinda Gates. Based in Seattle, Washington, it was launched in 2000 and is reported to be the largest private foundation in the world, holding $46.9 billion in assets. The primary goals of the foundation are to enhance healthcare and reduce extreme poverty across the world, and to expand educational opportunities and access to information technology in the U.S. The foundation is controlled by its three trustees: Bill Gates, Melinda Gates, and Warren Buffett. Other principal officers include Chief Executive Officer Mark Suzman, and Michael Larson.The BMGF had an endowment of $46.8 billion as of December 31, 2018. The scale of the foundation and the way it seeks to apply business techniques to giving makes it one of the leaders in venture philanthropy, though the foundation itself notes that the philanthropic role has limitations. In 2007, its founders were ranked as the second most generous philanthropists in the U.S., behind Warren Buffett. As of 2018, Bill and Melinda Gates had donated around $36 billion to the foundation. Since its founding, the foundation has endowed and supported a broad range of social, health, and education developments, including the establishment of the Gates Cambridge Scholarships at Cambridge University. == History ==

In 1994, the foundation was formed as the William H. Gates Foundation."
Sethy_Regenvanu,Vanuatuan politician,politician,Z,"This article contains information about the literary events and publications of 2004. == Events ==
January – The poet Jang Jin-sung, in trouble with the North Korean authorities, defects to South Korea. February – Canada Reads selects Guy Vanderhaeghe's The Last Crossing to be read across the nation. February 16 – Edwin Morgan becomes Scotland's first official national poet, the Scots Makar, appointed by the Scottish Parliament. May 23 – Seattle Central Library, designed by Rem Koolhaas, opens to the public. June 1 – Controversy surrounds Battle Royale by Koushun Takami (高見広春), when an 11-year-old fan of the story in Sasebo, Nagasaki, murders her classmate, 12-year-old Satomi Mitarai, in a way that mimics a scene from the story. October 14 – Edinburgh becomes UNESCO's first City of Literature. October 31 – Denoël in Paris publishes Irène Némirovsky's Suite française, consisting of two novellas, Tempête en juin and Dolce, written and set in 1940–1941, from a sequence left unfinished on the author's death in Auschwitz concentration camp in 1942. December 18 – The première of Gurpreet Kaur Bhatti's play Behzti (Dishonour) at England's Birmingham Repertory Theatre is cancelled after violent protests by members of the Sikh community. unknown dates
Kansas City Public Library's Community Bookshelf is built."
Denis_Losier,Canadian politician,politician,Z,"Tracadie-Sheila ( TRAK-ə-dee SHY-lə) is a former town in Gloucester County, New Brunswick, Canada. It is now part of the Regional Municipality of Tracadie. == History ==


== Demographics ==


=== Population ===


=== Language : French Acadian ===


== Tourism and culture ==
Located on the Acadian Peninsula, the area has a number of sandy beaches. Val-Comeau, the most popular, is protected as a Provincial Park. The beaches can usually be enjoyed from June until September, when the water is a moderate temperature. Signage is in French, as most inhabitants of the Acadian Peninsula are predominantly French speaking. The community became known as the hometown of Wilfred Le Bouthillier, winner of the 2003 Quebec reality show Star Académie. The success of the young singer, known simply as Wilfred, resulted in a significant rise in tourism to the region. The town is also home to pop singer Jean-François Breau. Well-known AIDS activist Dr. Réjean Thomas and opera singer Michèle Losier, (both now residing in Montreal), are from the neighbouring village of St-Isidore, part of the greater Tracadie area."
Joshua_H._Berkey,American politician,politician,Z,"Edward Scofield (March 28, 1842 – February 3, 1925) was an American lumberman and politician who served as the 19th Governor of Wisconsin. == Early life ==
Scofield was born in Clearfield County, Pennsylvania on March 28, 1842. He became a printer's apprentice at a newspaper in Indiana, Pennsylvania, and worked in the newspaper business for a number of years. == Career ==
Scofield fought in the American Civil War as a member of the 11th Pennsylvania Reserve Regiment. Commissioned a lieutenant, after the Battle of South Mountain he was promoted to captain. He participated in all the battles and marches of his regiment up to the Battle of the Wilderness on May 5, 1864, where he was taken prisoner and incorrectly reported as dead. He was a prisoner for ten months, during which time he was held in southern prisons before being released at Wilmington, North Carolina on March 1, 1865. He was promoted to major after his release. After his recuperation from illness, Scofield worked in the ""engineer corps"" of the Atlantic and Great Western Railroad. In 1868, he moved to Oconto, Wisconsin, where he entered the lumber business and became a principal in the Marinette Mill Co."
C._P._Joshi,Indian politician,politician,Z,"Howard Phillips Lovecraft (US: ; August 20, 1890 – March 15, 1937) was an American writer of weird and horror fiction, who is known for his creation of what became known as the Cthulhu Mythos.Born in Providence, Rhode Island, Lovecraft spent most of his life in New England. He was born into affluence, but his family's wealth dissipated soon after the death of his grandfather. In 1913, he wrote a critical letter to a pulp magazine that ultimately led to his involvement in pulp fiction. During the interwar period, he wrote and published stories that focused on his interpretation of humanity's place in the universe. In his view, humanity was an unimportant part of an uncaring cosmos that could be swept away at any moment. These stories also included fantastic elements that represented the perceived fragility of anthropocentrism. Lovecraft joined the small ""Kalem Club"" of writers when he first moved to New York, and would later be the center of a wider body of authors known as the ""Lovecraft Circle"". This group wrote stories that frequently shared details among them. He was also a prolific letter writer. He maintained a correspondence with several different authors and literary proteges."
David_H._Moore,politician,politician,Z,"Indya Adrianna Moore (born January 17, 1995) is an American actor and model. They are known for playing the role of Angel Evangelista in the FX television series Pose. Time magazine named the actor one of the 100 most influential people in the world in 2019. Moore is transgender and non-binary, and uses they/them and she/her pronouns. == Early life ==
A Bronx native, Indya Moore is of Haitian, Puerto Rican, and Dominican ancestry. At the age of 14, they left their parents' home due to their parents' transphobia, and entered into foster care. They moved around frequently during this time, eventually living in all five boroughs of New York City. After being frequently bullied, Moore dropped out of high school during their sophomore year. They began working as a model at the age of 15, and eventually earned their General Equivalency Diploma (GED). == Career ==


=== Early work ===
Moore became a model at the age of 15, and began working shoots for Dior and Gucci, despite the fashion industry's initial treatment of them as a risky choice.Although Moore was booking modeling gigs, they became increasingly disenchanted with the fashion industry and its emphasis on body image."
Sophie_Mercier,French politician,politician,Z,"Michael Bakari Jordan (; born February 9, 1987) is an American actor and producer. He is known for his film roles as shooting victim Oscar Grant in the drama Fruitvale Station (2013), boxer Donnie Creed in Creed (2015), and Erik Killmonger in Black Panther (2018), all three of which were directed by Ryan Coogler. Jordan reprised the role of Creed in Creed II (2018), and is set to star, and make his directorial debut, in Creed III (2022).Jordan's initially broke out in television roles; including Wallace in first season of the HBO crime drama series The Wire (2002); Reggie Montgomery on the ABC soap opera All My Children (2003-2006) and Vince Howard in the NBC sports drama series Friday Night Lights (2009–2011). His other film performances include Red Tails (2012), Chronicle (2012), That Awkward Moment (2014), Fantastic Four (2015) and Just Mercy (2019), where he portrayed Bryan Stevenson. In 2020, Jordan was named one of the 100 most influential people in the world by Time magazine, as well as People's Sexiest Man Alive. In the same year, The New York Times ranked him #15 on its list of the 25 Greatest Actors of the 21st Century. == Early life ==
Michael Bakari Jordan was born on February 9, 1987, in Santa Ana, California, to Donna and Michael A. Jordan. He has a sister, Jamila, and a younger brother, Khalid, who in 2010 signed to be a football player at Howard University. Jordan's family spent two years in California before moving to Newark, New Jersey. He attended Newark Arts High School, where his mother works, and where he played basketball."
Robert_Henderson_(British_politician),British politician (1876-1932),politician,Z,"Robert Ronald Henderson (1876 – 16 January 1932) was a Conservative Party politician in the United Kingdom who served as a Member of Parliament (MP) for Henley from 1924 to 1932. == Career ==
Henderson was born in 1876, the son of John Henderson. He was commissioned into the British Army as a second lieutenant in the 3rd Hussars on 15 May 1897, promoted to lieutenant on 14 January 1899, and to captain on 12 July 1901. He saw active service in South Africa during the Second Boer War. Following the end of this war he left Point Natal for British India on the SS Ionian in October 1902 with other officers and men of his regiment, and after arrival in Bombay was stationed in Sialkot in Punjab Province.Henderson was first elected to Parliament in the 1924 general election for the Oxfordshire constituency of Henley. He remained the constituency's MP until his death in 1932, aged 55. A by-election was held to replace him. == Family ==
Henderson was married on 20 July 1909 to Margaret Frances Dashwood (9 July 1885 – 28 May 1959), the daughter of Sir George Dashwood, 6th Baronet and Lady Mary Seymour, the daughter of the 5th Marquess of Hertford. == References ==

Leigh Rayment's Historical List of MPs  
""Person Page - 5418"". thePeerage.com."
Ron_Leighton,British politician (1930-1994),politician,Z,"Bull Durham is a 1988 American romantic comedy sports film. It is partly based upon the minor-league baseball experiences of writer/director Ron Shelton and depicts the players and fans of the Durham Bulls, a minor-league baseball team in Durham, North Carolina. The film stars Kevin Costner as ""Crash"" Davis, a veteran catcher brought in to teach rookie pitcher Ebby Calvin ""Nuke"" LaLoosh (Tim Robbins) about the game in preparation for reaching the major leagues. Baseball groupie Annie Savoy (Susan Sarandon) romances Nuke but finds herself increasingly attracted to Crash. Also featured are Robert Wuhl and Trey Wilson, as well as popular baseball ""clown"" Max Patkin. Bull Durham was a commercial success, grossing over $50 million in North America, well above its estimated budget, and was a critical success as well. Sports Illustrated ranked it the #1 Greatest Sports Movie of all time. The Moving Arts Film Journal ranked it #3 on its list of the 25 Greatest Sports Movies of All-Time. In addition, the film is ranked #55 on Bravo's ""100 Funniest Movies."" It is also ranked #97 on the American Film Institute's ""100 Years...100 Laughs"" list, and #1 on Rotten Tomatoes' list of the 53 best-reviewed sports movies of all time."
Bob_F._Griffin,American politician,politician,Z,"Thomas Griffin Dunne (born June 8, 1955) is an American actor, film producer, and film director. Dunne studied acting at The Neighborhood Playhouse School of the Theatre in New York City. He is known for portraying Jack Goodman in An American Werewolf in London (1981) and Paul Hackett in After Hours (1985), for which he was nominated for the Golden Globe Award for Best Actor – Motion Picture Musical or Comedy. == Early life ==
Dunne was born Thomas Griffin Dunne in New York City, the son of Ellen Beatriz (née Griffin) and Dominick Dunne. He is the older brother of Alexander and Dominique Dunne. His mother founded the victims' rights organization Justice for Homicide Victims after Dominique's murder in 1982. His father was a producer, writer, and actor. He is also the nephew of writers John Gregory Dunne and Joan Didion. Raised in Los Angeles, Dunne attended the Fay School in Southborough, Massachusetts  and then went to Fountain Valley school in Colorado Springs, Colorado where he developed an interest in acting, appearing in many school plays. He was scheduled to perform in a school production of Othello when on the eve of a performance, Dunne was found smoking marijuana by a teacher."
Sven_August_Erickson,"politician in Massachusetts, US",politician,Z,"The Holodomor (Ukrainian: Голодомо́р, romanized: Holodomór, IPA: [ɦolodoˈmor]; derived from морити голодом, moryty holodom, 'to kill by starvation'), also known as the Terror-Famine and sometimes referred to as the Great Famine, was a famine in Soviet Ukraine from 1932 to 1933 that killed millions of Ukrainians. The term Holodomor emphasises the famine's man-made and intentional aspects such as rejection of outside aid, confiscation of all household foodstuffs and restriction of population movement. As part of the wider Soviet famine of 1932–33 which affected the major grain-producing areas of the country, millions of inhabitants of Ukraine, the majority of whom were ethnic Ukrainians, died of starvation in a peacetime catastrophe unprecedented in the history of Ukraine. Since 2006, the Holodomor has been recognized by Ukraine and 15 other countries as a genocide of the Ukrainian people carried out by the Soviet government.Early estimates of the death toll by scholars and government officials varied greatly. According to higher estimates, up to 12 million ethnic Ukrainians were said to have perished as a result of the famine. A United Nations joint statement signed by 25 countries in 2003 declared that 7–10 million perished. Research has since narrowed the estimates to between 3.3 and 7.5 million. According to the findings of the Court of Appeal of Kyiv in 2010, the demographic losses due to the famine amounted to 10 million, with 3.9 million direct famine deaths, and a further 6.1 million birth deficits.Whether the Holodomor was genocide is still the subject of academic debate, as are the causes of the famine and intentionality of the deaths. Some scholars believe that the famine was planned by Joseph Stalin to eliminate a Ukrainian independence movement. According to Natalya Naumenko, collectivization policies of the Soviet Union and lack of favored industries were primary contributors to famine mortality (52% of excess deaths), and some evidence shows there was discrimination against ethnic Ukrainians and Germans."
Nathaniel_Ford,American politician,politician,Z,"Nathaniel Taylor (March 31, 1938 – February 27, 2019) was an American television and film actor best known for portraying Rollo Lawson on the 1970s sitcoms Sanford and Son, Grady and the 1980s sitcom Sanford. He was born in Missouri in 1938. He acted in several movies and TV shows and later created a performing arts studio. Some of the major shows where he acted are The Redd Foxx Show, Police Story and What's Happening!! . Taylor was in the films Trouble Man (1972) and Willie Dynamite (1974). He died in 2019 in Los Angeles. == Early life ==
Taylor was born on March 31, 1938, in St. Louis, Missouri. Growing up, he had two brothers (Richard and Eugene) and three sisters (Betty, Mary, and Rose). == Career ==
Before becoming an actor, Taylor was working as an electrician at the Performing Arts Society of Los Angeles (PASLA)."
Bohdan_Danylyschyn,Ukrainian economist and politician,politician,Z,"Yulia Volodymyrivna Tymoshenko (Ukrainian: Юлія Володимирівна Тимошенко, IPA: [ˈjul⁽ʲ⁾ijɐ woloˈdɪmɪr⁽ʲ⁾iu̯nɐ tɪmoˈʃɛnko]; née Hrihyan (Грігян); born 27 November 1960) is a Ukrainian politician. Tymoshenko is the leader of the All-Ukrainian Union ""Fatherland"" political party. She supports Ukraine's integration into the European Union and strongly opposes the membership of Ukraine in the Russia-led Eurasian Customs Union. She supports NATO membership for Ukraine.Tymoshenko co-led the Orange Revolution and was the first woman twice appointed and endorsed by parliamentary majority Prime Minister of Ukraine, serving from 24 January to 8 September 2005, and again from 18 December 2007 to 4 March 2010. She placed third in Forbes magazine's list of the world's most powerful women in 2005.Tymoshenko finished second in the 2010 Ukrainian presidential election runoff, losing by 3.5 percentage points to the winner, Viktor Yanukovych. From August 5, 2011 to February 22, 2014, she was a political prisoner of the Yanukovych regime and has been rehabilitated by the Supreme Court of Ukraine and the European Court of Human Rights. In the concluding days of the 2014 Ukrainian revolution, she was released after three years in jail. She again finished second in the 2014 Ukrainian presidential election, this time to Petro Poroshenko. After being a heavy favorite in the polls for several years, she came third in the first round of the 2019 Ukrainian presidential election. She nominated her candidacy for the presidency of Ukraine three times: in 2010, 2014 and in 2019."
"Robert_Loyd-Lindsay,_1st_Baron_Wantage",Recipient of the Victoria Cross,politician,Z,"Wantage () is a historic market town and civil parish in the ceremonial county of Oxfordshire, England. Historically part of Berkshire, it has been administered as part of the Vale of White Horse district of Oxfordshire since 1974. The town is on Letcombe Brook, about 8 miles (13 km) south-west of Abingdon, 24 miles (39 km) north-west of Reading, 15 miles (24 km) south-west of Oxford and 14 miles (23 km) north north-west of Newbury. It was the birthplace of King Alfred the Great in 849. == History ==

Wantage was a small Roman settlement but the origin of the toponym is somewhat uncertain. It is generally thought to be from an Old English phrase meaning ""decreasing river"". King Alfred the Great was born at the royal palace there in the 9th century, in what was originally known as Wanating. Wantage appears in the Domesday Book of 1086. Its value was £61 and it was in the king's ownership until Richard I passed it to the Earl of Albemarle in 1190. Weekly trading rights were first granted to the town by Henry III in 1246."
Emmanuel_Kwamina_Crentsil,Politician,politician,Z,"The election of Members of Parliament (MPs) to the 7th Parliament of the Fourth Republic was held on 7 December 2016. The Speaker is not an elected member of parliament though he/she is qualified to stand for election as such. There are a total of 275 constituencies in Ghana. 45 new constituencies were created prior to the 2012 election. The 7th Parliament had its first sitting on Sunday 7 January 2017 shortly after midnight to elect a Speaker and Deputy Speakers as well as for the administration of oaths to the Speaker and Members of Parliament. == Current composition ==
Results from 275 constituencies are shown in the table below. == List of MPs elected in the general election ==


== Changes ==
^a  Emmanuel Kyeremateng Agyarko, MP for Ayawaso West Wuogon in the Greater Accra Region died in the United States where he had been receiving medical treatment on 21 November 2018. ^b December 2018 - A referendum was conducted on 27 December 2018 on the creation of six new regions. All the new regions were approved. The Brong-Ahafo region was split into three, adding the Bono and the Bono East regions."
Ali_Baba_Khan,Pakistani Pashto musician,singer,A,"Sayyid Ali Tirmizi (Pashto: سيد علي ترمذي‎), more commonly known as Pir Baba (پير بابا), was a Sufi who settled in Buner (present-day Khyber Pakhtunkhwa, Pakistan) among the Yusufzai Pashtuns. He was probably born in 908 AH (1502 CE), in Fergana (present-day Uzbekistan), of Sayyid descent, died in AH 991 (1583 CE). He was a supporter of the Mughal emperor Babar, and was an opponent of Bayazid Pir Roshan. It is claimed that Pir Baba was the son of Sayyid Qamar Ali, who was in emperor Babur's army and had come down to Delhi as the governor of the Indian state. His mother was of Uzbek origin. Baba was more inclined towards Islamic studies. Baba supposedly married a sister of Daulat Khan a Yusufzai; a respected Pashtun from Buner.He had 2 sons, Sayyid Habibullāh Shaah and Sayyid Mustafa Shaah. Anwar Baig Baghi, a descendant of Pir Baba in his 12th generation, made news because ""he could read only up to fifth grade but he penned down over 50 books on variety of topics."" == Lineage ==
Sayyid Ali Tirmizi was a descendant of Prophet Muhammad through Sultan Sadaat Sayyid Ali Akbar bin Imam Hasan al-Askari, his family tree lineage:1. Prophet Muhammad
2."
